iter	RMSE
17796	2.195030531
17797	2.194869025
17798	2.194770955
17799	2.194651871
17800	2.194578364
17801	2.194560548
17802	2.194475115
17803	2.194469123
17804	2.194410948
17805	2.194304463
17806	2.194203281
17807	2.194034322
17808	2.193970475
17809	2.1938616
17810	2.193835662
17811	2.193781004
17812	2.193691591
17813	2.193651674
17814	2.193599843
17815	2.193510827
17816	2.193322472
17817	2.193277831
17818	2.193264881
17819	2.193217088
17820	2.193176261
17821	2.193142754
17822	2.19311497
17823	2.193105011
17824	2.193049178
17825	2.193027464
17826	2.192814864
17827	2.192741334
17828	2.19266018
17829	2.192567358
17830	2.192458749
17831	2.192393867
17832	2.192137251
17833	2.192046095
17834	2.192029561
17835	2.191856247
17836	2.191733261
17837	2.191620502
17838	2.191590141
17839	2.191553855
17840	2.191386259
17841	2.191348588
17842	2.191279282
17843	2.191247635
17844	2.191024476
17845	2.190986532
17846	2.190878952
17847	2.19087281
17848	2.190774421
17849	2.190760277
17850	2.190669057
17851	2.190631876
17852	2.190629748
17853	2.190622953
17854	2.190483554
17855	2.190367518
17856	2.19027297
17857	2.190112785
17858	2.190016677
17859	2.190008779
17860	2.189848799
17861	2.189787943
17862	2.189662025
17863	2.18956724
17864	2.189443602
17865	2.189337447
17866	2.189293064
17867	2.189238361
17868	2.189079708
17869	2.189049485
17870	2.189009683
17871	2.188990249
17872	2.188907971
17873	2.188801637
17874	2.188703981
17875	2.188588159
17876	2.188578175
17877	2.188364502
17878	2.188265799
17879	2.188248669
17880	2.188237939
17881	2.188182017
17882	2.188124413
17883	2.187888081
17884	2.187724487
17885	2.187411394
17886	2.187284882
17887	2.187131229
17888	2.187053478
17889	2.186968039
17890	2.186945214
17891	2.186903067
17892	2.186757271
17893	2.186536593
17894	2.186518629
17895	2.186461637
17896	2.186447906
17897	2.186383828
17898	2.186327707
17899	2.18624779
17900	2.18612961
17901	2.186020612
17902	2.185998087
17903	2.185828262
17904	2.185767804
17905	2.185569314
17906	2.185430979
17907	2.185368358
17908	2.185176878
17909	2.185079767
17910	2.185050145
17911	2.184923968
17912	2.184854009
17913	2.18477539
17914	2.184608149
17915	2.184583543
17916	2.184483617
17917	2.18444294
17918	2.184378052
17919	2.184304436
17920	2.184176389
17921	2.184142678
17922	2.184117846
17923	2.184085808
17924	2.183937538
17925	2.183876021
17926	2.183711329
17927	2.183700346
17928	2.183633744
17929	2.183548369
17930	2.18349319
17931	2.183349987
17932	2.18332854
17933	2.183116936
17934	2.183053968
17935	2.182919719
17936	2.182761088
17937	2.182685118
17938	2.18255432
17939	2.182436746
17940	2.182395991
17941	2.18234582
17942	2.182186128
17943	2.182105369
17944	2.182032295
17945	2.181938844
17946	2.181916886
17947	2.181801874
17948	2.181738772
17949	2.18171874
17950	2.181672258
17951	2.181650947
17952	2.181592771
17953	2.181491483
17954	2.181338914
17955	2.181182035
17956	2.181063051
17957	2.180983359
17958	2.180859293
17959	2.18071602
17960	2.180689809
17961	2.180664364
17962	2.180401341
17963	2.180304495
17964	2.180159311
17965	2.180071452
17966	2.179978757
17967	2.179905955
17968	2.179891886
17969	2.179832411
17970	2.179796342
17971	2.179693311
17972	2.179685866
17973	2.179577913
17974	2.179501189
17975	2.179294209
17976	2.179226515
17977	2.179212267
17978	2.179108215
17979	2.179052053
17980	2.178965599
17981	2.178943553
17982	2.178745402
17983	2.178589534
17984	2.178409688
17985	2.178304446
17986	2.178237828
17987	2.178178623
17988	2.17816302
17989	2.178061929
17990	2.177972428
17991	2.177854056
17992	2.177758912
17993	2.177710065
17994	2.177561313
17995	2.177484692
17996	2.177449811
17997	2.177431207
17998	2.177314372
17999	2.177260848
18000	2.177054683
18001	2.176978594
18002	2.17683992
18003	2.176824326
18004	2.176696344
18005	2.176574986
18006	2.176553075
18007	2.176422601
18008	2.176267085
18009	2.176184794
18010	2.176093659
18011	2.176020714
18012	2.175996972
18013	2.175883368
18014	2.175807515
18015	2.175716162
18016	2.175688225
18017	2.175542405
18018	2.175381045
18019	2.175228295
18020	2.175070212
18021	2.175031465
18022	2.174943482
18023	2.174865544
18024	2.174812366
18025	2.174766163
18026	2.17474267
18027	2.174524411
18028	2.174438386
18029	2.174402292
18030	2.174357218
18031	2.174278818
18032	2.174165018
18033	2.174089631
18034	2.173879539
18035	2.173780602
18036	2.173729127
18037	2.173514624
18038	2.173266146
18039	2.173203209
18040	2.173183084
18041	2.173022574
18042	2.173000268
18043	2.172988297
18044	2.172942725
18045	2.172909741
18046	2.172770996
18047	2.172655263
18048	2.172574887
18049	2.172546985
18050	2.172476628
18051	2.17231327
18052	2.172082785
18053	2.172059272
18054	2.1720083
18055	2.171870574
18056	2.171785688
18057	2.171623222
18058	2.17160143
18059	2.171510806
18060	2.17140843
18061	2.171369894
18062	2.171202823
18063	2.171101236
18064	2.171068995
18065	2.171055299
18066	2.170972844
18067	2.170858111
18068	2.170823297
18069	2.170782106
18070	2.17073855
18071	2.170656972
18072	2.170615705
18073	2.170499252
18074	2.170487275
18075	2.170390191
18076	2.170366491
18077	2.170224662
18078	2.169920704
18079	2.169823606
18080	2.169715687
18081	2.169604858
18082	2.169501798
18083	2.169410408
18084	2.169360129
18085	2.16930369
18086	2.169197128
18087	2.169027451
18088	2.169012231
18089	2.168893502
18090	2.168747036
18091	2.168644609
18092	2.168595726
18093	2.1684653
18094	2.168392253
18095	2.168296481
18096	2.168220509
18097	2.168138728
18098	2.168018149
18099	2.167890499
18100	2.16778154
18101	2.167715561
18102	2.167580919
18103	2.167570899
18104	2.167506697
18105	2.167394781
18106	2.167295034
18107	2.167145042
18108	2.167018725
18109	2.166835422
18110	2.166769083
18111	2.166747713
18112	2.1665765
18113	2.166563336
18114	2.166508355
18115	2.1664937
18116	2.166379083
18117	2.166347289
18118	2.166251805
18119	2.166092008
18120	2.166070539
18121	2.166003885
18122	2.16591678
18123	2.165830368
18124	2.165714268
18125	2.165540009
18126	2.165444269
18127	2.165402115
18128	2.165295208
18129	2.165174532
18130	2.165143209
18131	2.165105443
18132	2.165074189
18133	2.164883446
18134	2.164805049
18135	2.164694525
18136	2.164618583
18137	2.164536537
18138	2.164291313
18139	2.16428818
18140	2.164151298
18141	2.164133718
18142	2.164006441
18143	2.163927373
18144	2.163733599
18145	2.163713769
18146	2.163650937
18147	2.163522165
18148	2.163468586
18149	2.163465097
18150	2.163262332
18151	2.163208538
18152	2.163172426
18153	2.1631258
18154	2.16300476
18155	2.162983147
18156	2.162910748
18157	2.162749889
18158	2.162703127
18159	2.162687715
18160	2.162604291
18161	2.162559739
18162	2.162482832
18163	2.162469945
18164	2.162383462
18165	2.162226552
18166	2.162139427
18167	2.162077866
18168	2.16198224
18169	2.161921385
18170	2.16177972
18171	2.161649044
18172	2.161448465
18173	2.161438931
18174	2.161367347
18175	2.161279816
18176	2.161216016
18177	2.16104606
18178	2.161033548
18179	2.160966221
18180	2.160946806
18181	2.160849017
18182	2.160710804
18183	2.160691317
18184	2.160677009
18185	2.160564276
18186	2.160380142
18187	2.160356599
18188	2.160238894
18189	2.160178705
18190	2.160109005
18191	2.159969971
18192	2.159868355
18193	2.15974589
18194	2.159603128
18195	2.159582517
18196	2.159451774
18197	2.159406596
18198	2.159319893
18199	2.159290075
18200	2.159198513
18201	2.159140357
18202	2.159071849
18203	2.158999825
18204	2.158963233
18205	2.158956997
18206	2.158893816
18207	2.158868745
18208	2.158738915
18209	2.158593182
18210	2.158570183
18211	2.158462975
18212	2.158447162
18213	2.158409875
18214	2.158336077
18215	2.158114928
18216	2.158079801
18217	2.158029416
18218	2.157941247
18219	2.157905728
18220	2.15776729
18221	2.157669327
18222	2.157543905
18223	2.157460226
18224	2.157326818
18225	2.157239854
18226	2.157139368
18227	2.157030589
18228	2.156991068
18229	2.156879828
18230	2.156754527
18231	2.156724564
18232	2.156683365
18233	2.156623077
18234	2.156603984
18235	2.156568666
18236	2.156448462
18237	2.156377533
18238	2.156301263
18239	2.156138543
18240	2.156066559
18241	2.15587017
18242	2.155778262
18243	2.155585329
18244	2.155570667
18245	2.155417672
18246	2.155282743
18247	2.155264149
18248	2.155132163
18249	2.155024938
18250	2.155010251
18251	2.154969442
18252	2.154897689
18253	2.154798378
18254	2.154726429
18255	2.154692152
18256	2.154679094
18257	2.154650406
18258	2.154461881
18259	2.154365133
18260	2.154277396
18261	2.154169137
18262	2.154022379
18263	2.153917467
18264	2.153849769
18265	2.153710553
18266	2.153623197
18267	2.153430477
18268	2.153222461
18269	2.153055644
18270	2.152907866
18271	2.152838641
18272	2.152825238
18273	2.152785719
18274	2.152759602
18275	2.152692223
18276	2.152515331
18277	2.152460944
18278	2.152382823
18279	2.15233892
18280	2.152155824
18281	2.152083791
18282	2.152025855
18283	2.151946314
18284	2.151867273
18285	2.15182678
18286	2.151787568
18287	2.151772061
18288	2.151691186
18289	2.151587076
18290	2.151569299
18291	2.151404649
18292	2.15131961
18293	2.151240516
18294	2.151152815
18295	2.151096095
18296	2.151008851
18297	2.15099336
18298	2.150909652
18299	2.150763434
18300	2.150745738
18301	2.150654121
18302	2.150569678
18303	2.150555998
18304	2.150462111
18305	2.150274936
18306	2.15021318
18307	2.150147989
18308	2.150084401
18309	2.149953313
18310	2.149898645
18311	2.149880273
18312	2.14969527
18313	2.149659905
18314	2.149613039
18315	2.149584731
18316	2.149542251
18317	2.149496715
18318	2.149475974
18319	2.149326997
18320	2.149180493
18321	2.149147659
18322	2.14891697
18323	2.148724335
18324	2.148599015
18325	2.148462356
18326	2.148363017
18327	2.148309314
18328	2.14826669
18329	2.148113404
18330	2.148052399
18331	2.147843727
18332	2.147678257
18333	2.147619043
18334	2.147534261
18335	2.147419826
18336	2.147336766
18337	2.14723167
18338	2.147186623
18339	2.147113349
18340	2.147003244
18341	2.146964158
18342	2.146934134
18343	2.146839979
18344	2.146595865
18345	2.146526198
18346	2.146520251
18347	2.146348289
18348	2.146262621
18349	2.146134759
18350	2.145992452
18351	2.145951525
18352	2.145949055
18353	2.145805386
18354	2.145734288
18355	2.14557062
18356	2.145535036
18357	2.145455193
18358	2.145328103
18359	2.145305044
18360	2.145224274
18361	2.145139458
18362	2.144929262
18363	2.144888473
18364	2.144828231
18365	2.144738692
18366	2.14467739
18367	2.144438569
18368	2.144395033
18369	2.144350563
18370	2.144295777
18371	2.144276756
18372	2.144207764
18373	2.144145095
18374	2.144103344
18375	2.143928618
18376	2.143856285
18377	2.143750561
18378	2.143633368
18379	2.143505032
18380	2.143373779
18381	2.143272424
18382	2.143094386
18383	2.142999733
18384	2.142901601
18385	2.142836435
18386	2.142821302
18387	2.142615712
18388	2.142548803
18389	2.142509699
18390	2.14227414
18391	2.142170836
18392	2.142127983
18393	2.141979162
18394	2.141943908
18395	2.141780866
18396	2.141681576
18397	2.141566869
18398	2.141538518
18399	2.141531853
18400	2.141524973
18401	2.14141831
18402	2.141399049
18403	2.14138228
18404	2.141354302
18405	2.141328256
18406	2.141145995
18407	2.141119897
18408	2.141074851
18409	2.141024463
18410	2.140723991
18411	2.140562366
18412	2.140492888
18413	2.140397738
18414	2.140352583
18415	2.140323273
18416	2.140168225
18417	2.140068791
18418	2.139825844
18419	2.139715945
18420	2.139707662
18421	2.139612854
18422	2.139528742
18423	2.139519004
18424	2.139403677
18425	2.139378791
18426	2.139285198
18427	2.13913201
18428	2.139014809
18429	2.13900512
18430	2.138864678
18431	2.138793716
18432	2.138668451
18433	2.138635981
18434	2.138537339
18435	2.138480789
18436	2.138271826
18437	2.138221082
18438	2.138182067
18439	2.138071349
18440	2.137956486
18441	2.137804028
18442	2.137731151
18443	2.137610785
18444	2.137526101
18445	2.137489859
18446	2.137325233
18447	2.137294343
18448	2.137262153
18449	2.13719244
18450	2.137190393
18451	2.137140078
18452	2.136948541
18453	2.136838329
18454	2.136776259
18455	2.136631595
18456	2.136566934
18457	2.136442038
18458	2.136334114
18459	2.136245662
18460	2.136178706
18461	2.136167752
18462	2.135958953
18463	2.135745624
18464	2.135608774
18465	2.135572476
18466	2.135394973
18467	2.13532326
18468	2.135307788
18469	2.135248014
18470	2.135070583
18471	2.134998875
18472	2.134859253
18473	2.134693342
18474	2.134649465
18475	2.134573982
18476	2.134498298
18477	2.134433981
18478	2.134319963
18479	2.134212651
18480	2.134090604
18481	2.133900513
18482	2.133689575
18483	2.133670801
18484	2.133649273
18485	2.133647964
18486	2.133630213
18487	2.133585704
18488	2.133566475
18489	2.133369194
18490	2.133327273
18491	2.133315341
18492	2.133299644
18493	2.133150746
18494	2.133096348
18495	2.133010497
18496	2.132990474
18497	2.132835743
18498	2.132744137
18499	2.13268353
18500	2.132626502
18501	2.132552249
18502	2.132511604
18503	2.132305878
18504	2.132265463
18505	2.13222866
18506	2.132218081
18507	2.132148184
18508	2.132022698
18509	2.13196088
18510	2.131804723
18511	2.131579728
18512	2.131479583
18513	2.13132725
18514	2.131249647
18515	2.131159518
18516	2.13103019
18517	2.13101866
18518	2.13088506
18519	2.130675909
18520	2.130625019
18521	2.130378259
18522	2.130245288
18523	2.130220158
18524	2.130099517
18525	2.130031128
18526	2.129974753
18527	2.129931177
18528	2.129871176
18529	2.129749376
18530	2.129732344
18531	2.129554592
18532	2.129502188
18533	2.129451929
18534	2.129341508
18535	2.129196837
18536	2.129169233
18537	2.129063376
18538	2.128977828
18539	2.128840553
18540	2.128769707
18541	2.128734942
18542	2.128570726
18543	2.128499626
18544	2.128406373
18545	2.128350935
18546	2.128314678
18547	2.128210396
18548	2.127994179
18549	2.12795745
18550	2.127948135
18551	2.127933215
18552	2.127840288
18553	2.127632559
18554	2.127484635
18555	2.127464744
18556	2.127362943
18557	2.12722369
18558	2.127134029
18559	2.127065624
18560	2.12697926
18561	2.126848002
18562	2.12680407
18563	2.126775607
18564	2.126558944
18565	2.126427111
18566	2.126399208
18567	2.126348726
18568	2.126256575
18569	2.126194545
18570	2.12617044
18571	2.12602347
18572	2.125825466
18573	2.125719265
18574	2.125679386
18575	2.125643378
18576	2.125589399
18577	2.125530999
18578	2.125455007
18579	2.125389977
18580	2.125386767
18581	2.125241619
18582	2.125171777
18583	2.125122712
18584	2.125003661
18585	2.124854573
18586	2.124736889
18587	2.124659899
18588	2.124524843
18589	2.124360915
18590	2.124279391
18591	2.12417757
18592	2.124092651
18593	2.12399018
18594	2.123835022
18595	2.123747999
18596	2.123704584
18597	2.123676055
18598	2.123626578
18599	2.12355741
18600	2.123445467
18601	2.123289585
18602	2.123261482
18603	2.123152737
18604	2.123044053
18605	2.122953906
18606	2.122923821
18607	2.122764568
18608	2.122754502
18609	2.12259234
18610	2.122575983
18611	2.122516481
18612	2.122440482
18613	2.122352396
18614	2.122331821
18615	2.122275181
18616	2.122251059
18617	2.122132378
18618	2.122122425
18619	2.121989373
18620	2.121850497
18621	2.121842636
18622	2.121789023
18623	2.121683895
18624	2.121590672
18625	2.121562789
18626	2.121549045
18627	2.121524989
18628	2.121373273
18629	2.121290622
18630	2.121263008
18631	2.121189262
18632	2.121175186
18633	2.121148122
18634	2.12112565
18635	2.121119725
18636	2.120865892
18637	2.120818659
18638	2.120697408
18639	2.120657527
18640	2.120652099
18641	2.120478494
18642	2.120391257
18643	2.120304884
18644	2.120217991
18645	2.120102165
18646	2.120020684
18647	2.120007472
18648	2.119928721
18649	2.119851735
18650	2.119717711
18651	2.119591704
18652	2.119494362
18653	2.1194507
18654	2.119311232
18655	2.11928484
18656	2.119165602
18657	2.119042491
18658	2.118960091
18659	2.118873489
18660	2.118857928
18661	2.118795561
18662	2.118753813
18663	2.118707658
18664	2.118636225
18665	2.118520916
18666	2.118485811
18667	2.11834907
18668	2.118316471
18669	2.118156381
18670	2.1181489
18671	2.118125097
18672	2.118042915
18673	2.117954464
18674	2.117894941
18675	2.117762735
18676	2.11771498
18677	2.117645923
18678	2.11762435
18679	2.117603917
18680	2.117545113
18681	2.117465301
18682	2.117429178
18683	2.117393502
18684	2.117282035
18685	2.117208519
18686	2.11718156
18687	2.117140164
18688	2.117106221
18689	2.117064249
18690	2.11691534
18691	2.116880908
18692	2.116771788
18693	2.116703027
18694	2.1166908
18695	2.116559221
18696	2.116427608
18697	2.116376544
18698	2.116182729
18699	2.116139933
18700	2.116062153
18701	2.116033372
18702	2.116015806
18703	2.115984855
18704	2.115918907
18705	2.115870328
18706	2.115710711
18707	2.115667849
18708	2.11555386
18709	2.115532514
18710	2.115501096
18711	2.115409622
18712	2.115364284
18713	2.115346334
18714	2.115244069
18715	2.115216392
18716	2.115061122
18717	2.114988294
18718	2.114936985
18719	2.114914032
18720	2.114896246
18721	2.114762869
18722	2.114740873
18723	2.114719914
18724	2.114642376
18725	2.114522264
18726	2.114460304
18727	2.114435652
18728	2.114413043
18729	2.1143991
18730	2.114354954
18731	2.114180701
18732	2.114165767
18733	2.114068579
18734	2.114035301
18735	2.113851186
18736	2.113800818
18737	2.113745138
18738	2.113552217
18739	2.113431654
18740	2.11340948
18741	2.113398096
18742	2.113333479
18743	2.113311777
18744	2.113226114
18745	2.113160633
18746	2.112967838
18747	2.112845361
18748	2.112813298
18749	2.112797521
18750	2.112632541
18751	2.112557478
18752	2.112541711
18753	2.112415618
18754	2.112321009
18755	2.112245993
18756	2.112186928
18757	2.112101529
18758	2.112078175
18759	2.111988773
18760	2.111818903
18761	2.111714357
18762	2.111660422
18763	2.111640946
18764	2.111499613
18765	2.111477213
18766	2.111470586
18767	2.111441725
18768	2.111366977
18769	2.111296197
18770	2.111258243
18771	2.11116407
18772	2.110953336
18773	2.110869287
18774	2.110758641
18775	2.110725125
18776	2.110663835
18777	2.110607483
18778	2.110469137
18779	2.110282455
18780	2.110224124
18781	2.110111467
18782	2.110049146
18783	2.109992945
18784	2.109902964
18785	2.109863003
18786	2.109734207
18787	2.109657729
18788	2.109588463
18789	2.109542915
18790	2.109452176
18791	2.109431654
18792	2.109359463
18793	2.109190454
18794	2.109159743
18795	2.109121421
18796	2.109005672
18797	2.108904186
18798	2.108778786
18799	2.108660833
18800	2.108543029
18801	2.108470559
18802	2.108361623
18803	2.108206398
18804	2.108177306
18805	2.10807953
18806	2.108028319
18807	2.107894879
18808	2.107850729
18809	2.107589162
18810	2.107565155
18811	2.107399101
18812	2.107314915
18813	2.1072091
18814	2.107203065
18815	2.107123452
18816	2.107058459
18817	2.106992708
18818	2.106976105
18819	2.106828571
18820	2.106773691
18821	2.106647664
18822	2.106603993
18823	2.106569931
18824	2.106416797
18825	2.1063545
18826	2.106322169
18827	2.106169973
18828	2.106085418
18829	2.106013542
18830	2.105876286
18831	2.10578542
18832	2.105759768
18833	2.105498779
18834	2.105404095
18835	2.105387938
18836	2.105318479
18837	2.105266014
18838	2.105204236
18839	2.104999261
18840	2.104878474
18841	2.104874353
18842	2.104804049
18843	2.104639874
18844	2.104563915
18845	2.104547647
18846	2.104457163
18847	2.104247882
18848	2.10422901
18849	2.104158139
18850	2.103961585
18851	2.103832325
18852	2.103724829
18853	2.103572449
18854	2.103494647
18855	2.103323743
18856	2.103308328
18857	2.10322297
18858	2.103196297
18859	2.103167456
18860	2.103103482
18861	2.102996946
18862	2.102939437
18863	2.102788422
18864	2.10276456
18865	2.10269272
18866	2.102453168
18867	2.10238874
18868	2.102339817
18869	2.102291981
18870	2.102266203
18871	2.102147868
18872	2.10202231
18873	2.102010597
18874	2.101847752
18875	2.101806773
18876	2.101800246
18877	2.101655805
18878	2.101650508
18879	2.101537244
18880	2.101489015
18881	2.101450012
18882	2.101429273
18883	2.101338013
18884	2.101272875
18885	2.101260636
18886	2.101173562
18887	2.101024065
18888	2.10093116
18889	2.100826035
18890	2.100747458
18891	2.100720248
18892	2.100706812
18893	2.100635792
18894	2.100501171
18895	2.100488535
18896	2.100329999
18897	2.100210164
18898	2.100007277
18899	2.099818255
18900	2.099778214
18901	2.099630765
18902	2.099564034
18903	2.099539418
18904	2.099464942
18905	2.099277878
18906	2.099163978
18907	2.099118003
18908	2.098991358
18909	2.098929357
18910	2.098838225
18911	2.098812584
18912	2.098761173
18913	2.098524057
18914	2.098418585
18915	2.098392996
18916	2.098380115
18917	2.098249222
18918	2.098190299
18919	2.09810498
18920	2.097973703
18921	2.09792042
18922	2.097823818
18923	2.097617038
18924	2.097452845
18925	2.097402276
18926	2.097335923
18927	2.097195628
18928	2.096960505
18929	2.096863714
18930	2.096714254
18931	2.096650396
18932	2.096576229
18933	2.096563702
18934	2.096500394
18935	2.096377864
18936	2.096356184
18937	2.096319054
18938	2.096250423
18939	2.096177849
18940	2.096097542
18941	2.095900089
18942	2.095804042
18943	2.095791658
18944	2.095700507
18945	2.095637551
18946	2.095539882
18947	2.095433303
18948	2.095369312
18949	2.095293915
18950	2.095241608
18951	2.095235466
18952	2.095167099
18953	2.095054168
18954	2.094955005
18955	2.094844689
18956	2.094683224
18957	2.094661833
18958	2.094499639
18959	2.094447269
18960	2.094350509
18961	2.094177327
18962	2.093969463
18963	2.093900782
18964	2.093866654
18965	2.093855855
18966	2.09385268
18967	2.093845179
18968	2.093743836
18969	2.093711406
18970	2.093707669
18971	2.093621379
18972	2.093614211
18973	2.093414024
18974	2.093332108
18975	2.093224652
18976	2.093141593
18977	2.093096521
18978	2.093046589
18979	2.092952581
18980	2.092757099
18981	2.092665255
18982	2.092609219
18983	2.092608994
18984	2.0924655
18985	2.092359088
18986	2.092332448
18987	2.092230952
18988	2.092084065
18989	2.09197701
18990	2.091795917
18991	2.091785273
18992	2.091729361
18993	2.091673327
18994	2.091574605
18995	2.091402059
18996	2.0912572
18997	2.091230894
18998	2.091117848
18999	2.090997991
19000	2.090985087
19001	2.090845702
19002	2.090830937
19003	2.090626593
19004	2.090471782
19005	2.090386471
19006	2.09037902
19007	2.090253417
19008	2.090135021
19009	2.09004155
19010	2.089925064
19011	2.089851545
19012	2.089816613
19013	2.089688086
19014	2.089531044
19015	2.089515154
19016	2.089476703
19017	2.089355784
19018	2.089141887
19019	2.089079401
19020	2.088982242
19021	2.08863051
19022	2.08854903
19023	2.088354709
19024	2.088290515
19025	2.088167436
19026	2.088144413
19027	2.088095524
19028	2.088065175
19029	2.087906127
19030	2.087834674
19031	2.087751602
19032	2.087669052
19033	2.087646454
19034	2.087573055
19035	2.087479279
19036	2.087417595
19037	2.087400387
19038	2.087284011
19039	2.087130126
19040	2.087030576
19041	2.086994458
19042	2.086866567
19043	2.086847544
19044	2.086697128
19045	2.086619411
19046	2.086523034
19047	2.086490048
19048	2.086464265
19049	2.086321904
19050	2.086280601
19051	2.086123592
19052	2.086024548
19053	2.085950984
19054	2.085789453
19055	2.085698364
19056	2.08559908
19057	2.085585485
19058	2.085528298
19059	2.085311361
19060	2.085126193
19061	2.084956563
19062	2.084823215
19063	2.084666282
19064	2.084614351
19065	2.08447402
19066	2.084357584
19067	2.084236453
19068	2.084061205
19069	2.08394912
19070	2.083893906
19071	2.083831975
19072	2.083778397
19073	2.083584364
19074	2.083531876
19075	2.083439701
19076	2.083424158
19077	2.083352416
19078	2.083267979
19079	2.083248252
19080	2.083125502
19081	2.083063927
19082	2.08304563
19083	2.082981457
19084	2.082894271
19085	2.082882946
19086	2.082804113
19087	2.082688052
19088	2.082664912
19089	2.082621508
19090	2.082512831
19091	2.082386233
19092	2.082221805
19093	2.082150357
19094	2.081998396
19095	2.081989634
19096	2.081865686
19097	2.081805085
19098	2.081786228
19099	2.081719721
19100	2.081587436
19101	2.081458003
19102	2.081380388
19103	2.081237727
19104	2.081088561
19105	2.080976714
19106	2.080873154
19107	2.080794743
19108	2.080790501
19109	2.080736432
19110	2.080659073
19111	2.08063206
19112	2.080503516
19113	2.080450606
19114	2.08039695
19115	2.080322651
19116	2.080254504
19117	2.080211121
19118	2.080091383
19119	2.079998205
19120	2.079929403
19121	2.079729132
19122	2.07959599
19123	2.079563522
19124	2.079452277
19125	2.079383522
19126	2.079298109
19127	2.079286128
19128	2.079147897
19129	2.079045824
19130	2.078986324
19131	2.078903945
19132	2.07872573
19133	2.078610522
19134	2.078383619
19135	2.078327145
19136	2.078233595
19137	2.078182227
19138	2.07809214
19139	2.078045338
19140	2.078014469
19141	2.077929155
19142	2.077919365
19143	2.077844026
19144	2.07773013
19145	2.077637728
19146	2.077624571
19147	2.077586464
19148	2.077553208
19149	2.077411908
19150	2.077394135
19151	2.077266477
19152	2.077082921
19153	2.076807265
19154	2.076710519
19155	2.076639193
19156	2.076475327
19157	2.076428843
19158	2.076292628
19159	2.076176681
19160	2.076077944
19161	2.075963594
19162	2.075849928
19163	2.075693393
19164	2.07565252
19165	2.075557713
19166	2.075485134
19167	2.075434118
19168	2.075386004
19169	2.075361996
19170	2.075284247
19171	2.075155858
19172	2.075008475
19173	2.075005512
19174	2.074903179
19175	2.074816848
19176	2.074806392
19177	2.07479261
19178	2.074702004
19179	2.074625501
19180	2.074601892
19181	2.074482474
19182	2.07425731
19183	2.07422375
19184	2.074214596
19185	2.074045178
19186	2.073974557
19187	2.073911245
19188	2.073777814
19189	2.073722383
19190	2.07359965
19191	2.073386239
19192	2.073319688
19193	2.073257999
19194	2.07321567
19195	2.073181983
19196	2.073123849
19197	2.073003449
19198	2.072881788
19199	2.072708202
19200	2.072647702
19201	2.072600243
19202	2.072468222
19203	2.072436188
19204	2.072189691
19205	2.072108437
19206	2.072000646
19207	2.071918633
19208	2.071889046
19209	2.071790737
19210	2.071776001
19211	2.071639694
19212	2.071545066
19213	2.071532071
19214	2.071449423
19215	2.071288496
19216	2.071227419
19217	2.071211897
19218	2.071176388
19219	2.071145824
19220	2.071044559
19221	2.07101219
19222	2.070933297
19223	2.070745682
19224	2.070731483
19225	2.070635218
19226	2.070512265
19227	2.070356519
19228	2.07017577
19229	2.070045511
19230	2.069962927
19231	2.069954509
19232	2.069833456
19233	2.069793415
19234	2.069617692
19235	2.069484938
19236	2.069473439
19237	2.06928553
19238	2.06924423
19239	2.069176695
19240	2.069122935
19241	2.069012946
19242	2.068883351
19243	2.068768083
19244	2.068600456
19245	2.068542581
19246	2.068471358
19247	2.068339708
19248	2.068282165
19249	2.06813923
19250	2.068109068
19251	2.068071803
19252	2.067988382
19253	2.067755424
19254	2.067737034
19255	2.067713118
19256	2.067652521
19257	2.067620551
19258	2.067599725
19259	2.06747891
19260	2.067451236
19261	2.067389717
19262	2.067379555
19263	2.067214413
19264	2.067115924
19265	2.067064133
19266	2.066874869
19267	2.066873616
19268	2.066758926
19269	2.066670546
19270	2.066519063
19271	2.066494755
19272	2.066405271
19273	2.066362992
19274	2.066357503
19275	2.066310041
19276	2.066232535
19277	2.066214458
19278	2.066077624
19279	2.066026181
19280	2.066001712
19281	2.06591105
19282	2.065791433
19283	2.065742303
19284	2.065671937
19285	2.065641392
19286	2.065540904
19287	2.065430188
19288	2.065146784
19289	2.065064005
19290	2.065048485
19291	2.064936797
19292	2.064877418
19293	2.064779613
19294	2.064740609
19295	2.064651725
19296	2.064566853
19297	2.064543005
19298	2.064370851
19299	2.06426894
19300	2.064165843
19301	2.064151876
19302	2.064070611
19303	2.063900789
19304	2.063862205
19305	2.063819681
19306	2.063678828
19307	2.063657018
19308	2.063563601
19309	2.063499378
19310	2.063416731
19311	2.063393032
19312	2.06331237
19313	2.063301385
19314	2.063270571
19315	2.063172408
19316	2.063150116
19317	2.062986895
19318	2.062917233
19319	2.062820806
19320	2.062725803
19321	2.062581815
19322	2.062566036
19323	2.062465424
19324	2.06246003
19325	2.062305827
19326	2.062183666
19327	2.062177303
19328	2.062108714
19329	2.061903008
19330	2.06184567
19331	2.061699993
19332	2.061501933
19333	2.06145515
19334	2.061363021
19335	2.0611927
19336	2.061174446
19337	2.061140617
19338	2.060946495
19339	2.06092819
19340	2.060875709
19341	2.060746414
19342	2.060694986
19343	2.06064784
19344	2.060613107
19345	2.060537397
19346	2.060444178
19347	2.060340718
19348	2.060256203
19349	2.0601825
