iter	Passed	Remaining
1733	2673	35868
1734	2674	35863
1735	2675	35857
1736	2677	35852
1737	2678	35846
1738	2679	35846
1739	2681	35841
1740	2682	35835
1741	2683	35832
1742	2685	35827
1743	2686	35820
1744	2688	35822
1745	2689	35817
1746	2690	35809
1747	2691	35802
1748	2692	35794
1749	2693	35789
1750	2695	35787
1751	2696	35778
1752	2697	35771
1753	2698	35764
1754	2699	35760
1755	2701	35760
1756	2702	35755
1757	2704	35751
1758	2705	35744
1759	2706	35737
1760	2707	35729
1761	2708	35722
1762	2710	35720
1763	2711	35711
1764	2712	35704
1765	2713	35697
1766	2714	35691
1767	2715	35687
1768	2717	35688
1769	2718	35680
1770	2719	35675
1771	2720	35667
1772	2722	35660
1773	2723	35652
1774	2724	35648
1775	2725	35641
1776	2726	35634
1777	2727	35626
1778	2728	35618
1779	2730	35613
1780	2731	35612
1781	2732	35607
1782	2733	35599
1783	2734	35590
1784	2735	35583
1785	2737	35575
1786	2738	35568
1787	2739	35569
1788	2740	35561
1789	2742	35554
1790	2743	35545
1791	2744	35538
1792	2745	35532
1793	2747	35533
1794	2748	35526
1795	2749	35517
1796	2750	35511
1797	2751	35504
1798	2752	35501
1799	2753	35495
1800	2755	35489
1801	2756	35483
1802	2757	35475
1803	2758	35468
1804	2759	35459
1805	2760	35452
1806	2762	35454
1807	2763	35448
1808	2764	35441
1809	2765	35436
1810	2767	35430
1811	2768	35423
1812	2769	35422
1813	2770	35415
1814	2771	35409
1815	2773	35402
1816	2774	35394
1817	2775	35385
1818	2776	35379
1819	2777	35375
1820	2778	35371
1821	2779	35364
1822	2781	35358
1823	2782	35350
1824	2783	35343
1825	2784	35342
1826	2785	35335
1827	2787	35330
1828	2788	35321
1829	2789	35313
1830	2790	35306
1831	2791	35296
1832	2792	35288
1833	2793	35281
1834	2794	35275
1835	2795	35267
1836	2796	35261
1837	2797	35255
1838	2799	35251
1839	2800	35247
1840	2801	35241
1841	2802	35234
1842	2803	35228
1843	2804	35221
1844	2806	35216
1845	2807	35213
1846	2808	35208
1847	2809	35201
1848	2811	35198
1849	2812	35191
1850	2813	35186
1851	2814	35183
1852	2816	35177
1853	2817	35170
1854	2818	35163
1855	2819	35154
1856	2820	35146
1857	2822	35153
1858	2823	35148
1859	2824	35144
1860	2826	35140
1861	2827	35135
1862	2828	35130
1863	2830	35127
1864	2831	35122
1865	2832	35116
1866	2833	35112
1867	2835	35108
1868	2836	35107
1869	2838	35107
1870	2840	35112
1871	2842	35112
1872	2843	35107
1873	2844	35104
1874	2846	35111
1875	2848	35105
1876	2849	35099
1877	2850	35094
1878	2851	35088
1879	2852	35085
1880	2854	35080
1881	2856	35084
1882	2858	35088
1883	2859	35088
1884	2863	35118
1885	2867	35146
1886	2874	35212
1887	2877	35223
1888	2880	35244
1889	2883	35255
1890	2889	35307
1891	2900	35428
1892	2902	35429
1893	2914	35553
1894	2917	35571
1895	2919	35570
1896	2920	35567
1897	2921	35565
1898	2923	35559
1899	2924	35557
1900	2925	35553
1901	2928	35563
1902	2929	35560
1903	2931	35557
1904	2932	35551
1905	2933	35547
1906	2935	35543
1907	2936	35536
1908	2937	35530
1909	2938	35523
1910	2939	35519
1911	2941	35514
1912	2942	35508
1913	2943	35505
1914	2945	35502
1915	2946	35497
1916	2947	35491
1917	2948	35484
1918	2949	35479
1919	2951	35475
1920	2952	35471
1921	2953	35468
1922	2955	35466
1923	2956	35463
1924	2958	35461
1925	2959	35459
1926	2961	35455
1927	2962	35450
1928	2963	35446
1929	2965	35442
1930	2966	35439
1931	2967	35432
1932	2968	35428
1933	2970	35422
1934	2971	35417
1935	2972	35413
1936	2973	35408
1937	2975	35403
1938	2976	35396
1939	2977	35390
1940	2978	35383
1941	2979	35376
1942	2980	35368
1943	2981	35362
1944	2982	35355
1945	2983	35347
1946	2984	35340
1947	2985	35332
1948	2986	35325
1949	2987	35317
1950	2988	35310
1951	2989	35303
1952	2990	35295
1953	2992	35289
1954	2993	35282
1955	2994	35274
1956	2995	35266
1957	2996	35258
1958	2997	35250
1959	2997	35241
1960	2999	35234
1961	2999	35225
1962	3001	35218
1963	3002	35211
1964	3003	35204
1965	3004	35196
1966	3005	35190
1967	3006	35183
1968	3007	35175
1969	3008	35167
1970	3009	35160
1971	3010	35151
1972	3011	35142
1973	3012	35134
1974	3012	35125
1975	3013	35116
1976	3014	35107
1977	3015	35099
1978	3016	35092
1979	3017	35083
1980	3018	35078
1981	3020	35073
1982	3021	35067
1983	3022	35060
1984	3023	35055
1985	3024	35048
1986	3025	35043
1987	3026	35036
1988	3027	35028
1989	3028	35021
1990	3029	35013
1991	3030	35006
1992	3031	34999
1993	3032	34992
1994	3033	34985
1995	3034	34977
1996	3035	34970
1997	3036	34962
1998	3037	34954
1999	3038	34946
2000	3040	34942
2001	3041	34937
2002	3042	34931
2003	3043	34925
2004	3044	34920
2005	3045	34913
2006	3046	34906
2007	3048	34900
2008	3049	34895
2009	3050	34892
2010	3052	34890
2011	3053	34887
2012	3054	34881
2013	3056	34878
2014	3057	34872
2015	3058	34866
2016	3059	34859
2017	3060	34853
2018	3061	34846
2019	3062	34839
2020	3063	34833
2021	3064	34830
2022	3066	34824
2023	3067	34818
2024	3068	34813
2025	3069	34807
2026	3070	34803
2027	3071	34796
2028	3072	34790
2029	3074	34785
2030	3075	34778
2031	3076	34771
2032	3077	34764
2033	3078	34757
2034	3079	34750
2035	3080	34745
2036	3081	34737
2037	3082	34730
2038	3083	34724
2039	3084	34717
2040	3085	34710
2041	3086	34702
2042	3087	34693
2043	3088	34685
2044	3089	34679
2045	3090	34671
2046	3091	34663
2047	3092	34656
2048	3093	34651
2049	3094	34645
2050	3095	34640
2051	3096	34633
2052	3097	34625
2053	3098	34619
2054	3099	34611
2055	3100	34603
2056	3101	34595
2057	3102	34588
2058	3103	34580
2059	3104	34573
2060	3105	34564
2061	3106	34556
2062	3107	34548
2063	3108	34541
2064	3109	34534
2065	3110	34528
2066	3111	34524
2067	3112	34518
2068	3113	34511
2069	3115	34511
2070	3116	34505
2071	3117	34500
2072	3119	34496
2073	3120	34490
2074	3121	34487
2075	3122	34483
2076	3124	34478
2077	3125	34472
2078	3126	34475
2079	3128	34472
2080	3129	34468
2081	3131	34465
2082	3132	34461
2083	3133	34455
2084	3134	34450
2085	3135	34444
2086	3136	34437
2087	3137	34431
2088	3138	34424
2089	3139	34417
2090	3140	34411
2091	3142	34407
2092	3143	34400
2093	3144	34394
2094	3145	34389
2095	3146	34385
2096	3147	34380
2097	3149	34379
2098	3150	34373
2099	3151	34367
2100	3152	34360
2101	3153	34356
2102	3154	34349
2103	3155	34342
2104	3156	34335
2105	3158	34331
2106	3159	34324
2107	3160	34317
2108	3161	34311
2109	3162	34304
2110	3163	34298
2111	3164	34290
2112	3165	34282
2113	3166	34275
2114	3167	34268
2115	3168	34262
2116	3169	34255
2117	3170	34248
2118	3171	34241
2119	3172	34234
2120	3173	34227
2121	3174	34221
2122	3175	34215
2123	3176	34207
2124	3177	34202
2125	3178	34195
2126	3179	34188
2127	3180	34180
2128	3181	34173
2129	3181	34164
2130	3182	34157
2131	3183	34150
2132	3184	34144
2133	3185	34135
2134	3186	34127
2135	3187	34119
2136	3188	34111
2137	3189	34104
2138	3190	34096
2139	3191	34089
2140	3192	34083
2141	3193	34075
2142	3194	34070
2143	3195	34064
2144	3196	34059
2145	3197	34055
2146	3199	34053
2147	3200	34047
2148	3201	34043
2149	3202	34038
2150	3203	34034
2151	3205	34029
2152	3206	34021
2153	3207	34016
2154	3208	34012
2155	3209	34007
2156	3210	34002
2157	3211	33995
2158	3212	33988
2159	3213	33981
2160	3214	33973
2161	3215	33967
2162	3216	33960
2163	3217	33955
2164	3218	33949
2165	3219	33942
2166	3220	33935
2167	3221	33928
2168	3222	33920
2169	3223	33914
2170	3224	33907
2171	3225	33901
2172	3226	33894
2173	3227	33887
2174	3228	33882
2175	3229	33876
2176	3230	33872
2177	3232	33870
2178	3233	33866
2179	3234	33862
2180	3236	33858
2181	3237	33853
2182	3238	33849
2183	3239	33844
2184	3240	33840
2185	3242	33836
2186	3243	33834
2187	3244	33830
2188	3246	33826
2189	3247	33822
2190	3248	33819
2191	3249	33813
2192	3250	33808
2193	3252	33803
2194	3253	33800
2195	3254	33800
2196	3256	33799
2197	3257	33794
2198	3258	33791
2199	3260	33786
2200	3262	33789
2201	3263	33785
2202	3264	33781
2203	3265	33778
2204	3267	33776
2205	3269	33778
2206	3270	33775
2207	3271	33773
2208	3273	33769
2209	3274	33764
2210	3275	33762
2211	3277	33768
2212	3279	33765
2213	3280	33762
2214	3281	33757
2215	3283	33755
2216	3284	33755
2217	3286	33754
2218	3287	33751
2219	3288	33747
2220	3290	33743
2221	3291	33741
2222	3292	33737
2223	3293	33733
2224	3295	33729
2225	3297	33736
2226	3299	33742
2227	3301	33738
2228	3302	33734
2229	3303	33728
2230	3304	33721
2231	3305	33716
2232	3306	33710
2233	3307	33705
2234	3308	33701
2235	3309	33695
2236	3310	33689
2237	3311	33683
2238	3312	33677
2239	3314	33674
2240	3315	33668
2241	3316	33662
2242	3317	33657
2243	3318	33652
2244	3319	33646
2245	3320	33640
2246	3321	33635
2247	3322	33629
2248	3323	33624
2249	3325	33619
2250	3326	33613
2251	3326	33606
2252	3327	33599
2253	3329	33595
2254	3330	33589
2255	3331	33584
2256	3332	33585
2257	3334	33584
2258	3335	33578
2259	3336	33573
2260	3337	33568
2261	3339	33564
2262	3341	33568
2263	3342	33564
2264	3343	33561
2265	3344	33559
2266	3346	33554
2267	3347	33555
2268	3349	33551
2269	3350	33547
2270	3351	33545
2271	3352	33540
2272	3354	33538
2273	3356	33540
2274	3357	33538
2275	3358	33535
2276	3360	33532
2277	3362	33535
2278	3363	33536
2279	3365	33539
2280	3367	33540
2281	3368	33538
2282	3370	33533
2283	3371	33529
2284	3372	33525
2285	3373	33518
2286	3374	33514
2287	3375	33510
2288	3377	33512
2289	3378	33508
2290	3380	33504
2291	3381	33500
2292	3382	33497
2293	3383	33494
2294	3387	33509
2295	3389	33515
2296	3400	33606
2297	3401	33601
2298	3402	33598
2299	3404	33597
2300	3405	33593
2301	3406	33592
2302	3408	33596
2303	3410	33596
2304	3412	33599
2305	3414	33602
2306	3415	33600
2307	3417	33596
2308	3418	33595
2309	3420	33594
2310	3421	33594
2311	3423	33595
2312	3424	33593
2313	3426	33591
2314	3427	33589
2315	3432	33615
2316	3434	33621
2317	3435	33617
2318	3436	33614
2319	3439	33621
2320	3440	33618
2321	3442	33619
2322	3445	33638
2323	3447	33637
2324	3449	33637
2325	3452	33652
2326	3455	33667
2327	3456	33663
2328	3457	33659
2329	3459	33659
2330	3461	33659
2331	3462	33657
2332	3463	33654
2333	3465	33651
2334	3466	33649
2335	3468	33653
2336	3469	33648
2337	3471	33646
2338	3472	33643
2339	3473	33637
2340	3475	33637
2341	3476	33634
2342	3477	33628
2343	3478	33623
2344	3480	33621
2345	3481	33616
2346	3482	33611
2347	3483	33606
2348	3484	33601
2349	3485	33598
2350	3487	33593
2351	3488	33587
2352	3489	33583
2353	3490	33578
2354	3491	33572
2355	3492	33566
2356	3493	33561
2357	3494	33556
2358	3495	33549
2359	3496	33543
2360	3497	33537
2361	3498	33532
2362	3499	33526
2363	3500	33521
2364	3501	33515
2365	3503	33511
2366	3504	33505
2367	3505	33501
2368	3506	33496
2369	3507	33490
2370	3508	33484
2371	3509	33478
2372	3510	33471
2373	3511	33465
2374	3512	33459
2375	3513	33453
2376	3514	33446
2377	3515	33440
2378	3516	33435
2379	3517	33429
2380	3518	33423
2381	3519	33417
2382	3520	33417
2383	3522	33414
2384	3523	33412
2385	3524	33408
2386	3526	33403
2387	3527	33399
2388	3528	33395
2389	3529	33393
2390	3531	33389
2391	3532	33383
2392	3533	33377
2393	3534	33372
2394	3535	33370
2395	3536	33367
2396	3537	33361
2397	3539	33357
2398	3540	33350
2399	3541	33345
2400	3542	33338
2401	3543	33332
2402	3543	33326
2403	3544	33320
2404	3546	33315
2405	3547	33309
2406	3548	33304
2407	3549	33299
2408	3550	33293
2409	3551	33286
2410	3552	33279
2411	3552	33272
2412	3553	33265
2413	3554	33261
2414	3555	33254
2415	3556	33248
2416	3557	33243
2417	3558	33236
2418	3559	33231
2419	3560	33225
2420	3561	33218
2421	3562	33212
2422	3563	33206
2423	3564	33200
2424	3565	33196
2425	3566	33190
2426	3567	33183
2427	3568	33177
2428	3569	33171
2429	3570	33165
2430	3571	33161
2431	3572	33155
2432	3573	33148
2433	3574	33144
2434	3576	33139
2435	3577	33134
2436	3578	33131
2437	3579	33127
2438	3581	33124
2439	3582	33121
2440	3583	33116
2441	3584	33112
2442	3585	33108
2443	3587	33106
2444	3588	33101
2445	3589	33097
2446	3590	33093
2447	3591	33087
2448	3593	33087
2449	3594	33083
2450	3595	33081
2451	3597	33077
2452	3598	33075
2453	3599	33074
2454	3601	33073
2455	3602	33070
2456	3604	33069
2457	3605	33066
2458	3606	33062
2459	3607	33058
2460	3609	33054
2461	3610	33054
2462	3611	33050
2463	3613	33046
2464	3614	33043
2465	3615	33040
2466	3617	33038
2467	3618	33032
2468	3619	33029
2469	3620	33024
2470	3621	33019
2471	3622	33014
2472	3623	33009
2473	3624	33004
2474	3625	33000
2475	3626	32994
2476	3628	32990
2477	3629	32986
2478	3630	32981
2479	3631	32975
2480	3632	32970
2481	3633	32964
2482	3634	32957
2483	3635	32952
2484	3636	32947
2485	3637	32941
2486	3638	32935
2487	3639	32929
2488	3640	32923
2489	3641	32918
2490	3642	32914
2491	3643	32909
2492	3644	32903
2493	3645	32899
2494	3646	32893
2495	3647	32886
2496	3648	32880
2497	3649	32875
2498	3650	32869
2499	3651	32862
2500	3652	32856
2501	3653	32852
2502	3654	32846
2503	3655	32840
2504	3656	32835
2505	3657	32830
2506	3658	32823
2507	3659	32817
2508	3660	32811
2509	3661	32804
2510	3662	32799
2511	3663	32795
2512	3664	32790
2513	3665	32787
2514	3667	32784
2515	3668	32781
2516	3669	32777
2517	3670	32773
2518	3671	32769
2519	3672	32763
2520	3673	32758
2521	3674	32753
2522	3675	32747
2523	3676	32740
2524	3677	32735
2525	3678	32730
2526	3679	32724
2527	3680	32718
2528	3681	32713
2529	3682	32708
2530	3683	32703
2531	3684	32697
2532	3685	32692
2533	3686	32686
2534	3687	32680
2535	3688	32675
2536	3689	32668
2537	3690	32662
2538	3691	32656
2539	3692	32650
2540	3693	32644
2541	3694	32637
2542	3695	32632
2543	3696	32625
2544	3697	32621
2545	3698	32616
2546	3699	32610
2547	3700	32606
2548	3701	32600
2549	3702	32594
2550	3703	32590
2551	3704	32587
2552	3705	32581
2553	3706	32576
2554	3707	32573
2555	3709	32569
2556	3710	32564
2557	3711	32559
2558	3712	32553
2559	3713	32547
2560	3714	32543
2561	3715	32542
2562	3717	32539
2563	3718	32536
2564	3719	32533
2565	3720	32529
2566	3721	32525
2567	3722	32521
2568	3724	32516
2569	3725	32511
2570	3726	32506
2571	3727	32502
2572	3728	32498
2573	3730	32498
2574	3731	32495
2575	3732	32491
2576	3733	32486
2577	3734	32481
2578	3735	32476
2579	3737	32476
2580	3738	32471
2581	3739	32470
2582	3740	32465
2583	3741	32460
2584	3742	32455
2585	3744	32450
2586	3745	32446
2587	3746	32440
2588	3747	32436
2589	3748	32431
2590	3749	32426
2591	3750	32420
2592	3751	32416
2593	3752	32411
2594	3753	32405
2595	3754	32400
2596	3755	32395
2597	3756	32388
2598	3757	32382
2599	3757	32375
2600	3758	32369
2601	3759	32362
2602	3760	32356
2603	3761	32350
2604	3762	32344
2605	3763	32338
2606	3764	32332
2607	3765	32326
2608	3765	32320
2609	3767	32317
2610	3768	32312
2611	3769	32309
2612	3770	32305
2613	3771	32301
2614	3772	32295
2615	3773	32290
2616	3774	32286
2617	3775	32280
2618	3776	32274
2619	3777	32269
2620	3778	32263
2621	3779	32257
2622	3780	32252
2623	3781	32248
2624	3782	32243
2625	3784	32241
2626	3785	32237
2627	3786	32233
2628	3787	32229
2629	3788	32228
2630	3790	32223
2631	3791	32220
2632	3792	32215
2633	3793	32213
2634	3795	32210
2635	3797	32216
2636	3800	32234
2637	3803	32239
2638	3808	32267
2639	3811	32284
2640	3815	32300
2641	3818	32315
2642	3820	32320
2643	3824	32335
2644	3826	32340
2645	3829	32348
2646	3831	32354
2647	3836	32383
2648	3838	32388
2649	3840	32393
2650	3843	32398
2651	3850	32444
2652	3852	32450
2653	3854	32455
2654	3857	32462
2655	3859	32471
2656	3868	32534
2657	3870	32534
2658	3872	32535
2659	3891	32681
2660	3893	32682
2661	3894	32680
2662	3895	32677
2663	3897	32675
2664	3898	32674
2665	3900	32674
2666	3901	32669
2667	3902	32665
2668	3903	32662
2669	3905	32659
2670	3906	32654
2671	3907	32649
2672	3908	32644
2673	3909	32640
2674	3910	32637
2675	3911	32633
2676	3913	32630
2677	3914	32624
2678	3915	32620
2679	3916	32614
2680	3917	32609
2681	3918	32605
2682	3919	32602
2683	3920	32597
2684	3921	32591
2685	3922	32587
2686	3923	32583
2687	3924	32577
2688	3925	32573
2689	3928	32577
2690	3929	32576
2691	3930	32572
2692	3931	32567
2693	3932	32563
2694	3934	32563
2695	3935	32559
2696	3936	32555
2697	3937	32550
2698	3938	32546
2699	3940	32543
2700	3941	32543
2701	3943	32542
2702	3944	32538
2703	3945	32535
2704	3946	32531
2705	3947	32525
2706	3949	32523
2707	3950	32519
2708	3951	32514
2709	3952	32510
2710	3953	32506
2711	3954	32502
2712	3956	32498
2713	3957	32495
2714	3958	32492
2715	3959	32488
2716	3961	32485
2717	3962	32480
2718	3963	32475
2719	3964	32474
2720	3965	32472
2721	3967	32467
2722	3968	32462
2723	3969	32458
2724	3970	32454
2725	3972	32455
2726	3973	32451
2727	3974	32446
2728	3975	32442
2729	3976	32440
2730	3977	32436
2731	3979	32435
2732	3980	32431
2733	3981	32426
2734	3982	32422
2735	3983	32416
2736	3984	32410
2737	3985	32406
2738	3987	32406
2739	3988	32402
2740	3989	32396
2741	3990	32391
2742	3991	32388
2743	3992	32385
2744	3994	32383
2745	3995	32380
2746	3996	32375
2747	3997	32370
2748	3998	32365
2749	3999	32360
2750	4000	32355
2751	4002	32354
2752	4003	32351
2753	4004	32347
2754	4005	32343
2755	4006	32339
2756	4007	32334
2757	4009	32335
2758	4010	32331
2759	4011	32327
2760	4013	32324
2761	4014	32319
2762	4015	32315
2763	4016	32313
2764	4017	32308
2765	4018	32305
2766	4019	32300
2767	4020	32295
2768	4022	32291
2769	4023	32290
2770	4025	32289
2771	4026	32287
2772	4027	32282
2773	4028	32276
2774	4029	32271
2775	4030	32268
2776	4032	32266
2777	4033	32261
2778	4034	32257
2779	4035	32253
2780	4036	32249
2781	4037	32245
2782	4038	32243
2783	4040	32240
2784	4041	32235
2785	4042	32231
2786	4043	32227
2787	4044	32221
2788	4045	32215
2789	4046	32210
2790	4047	32205
2791	4048	32200
2792	4049	32194
2793	4050	32190
2794	4051	32185
2795	4052	32180
2796	4053	32179
2797	4054	32175
2798	4056	32173
2799	4057	32169
2800	4058	32164
2801	4059	32160
2802	4060	32155
2803	4061	32150
2804	4062	32144
2805	4063	32140
2806	4064	32135
2807	4065	32130
2808	4066	32125
2809	4067	32122
2810	4069	32125
2811	4070	32121
2812	4072	32118
2813	4073	32113
2814	4074	32110
2815	4075	32107
2816	4077	32105
2817	4078	32102
2818	4079	32097
2819	4080	32093
2820	4081	32089
2821	4082	32086
2822	4083	32081
2823	4085	32078
2824	4086	32076
2825	4087	32073
2826	4088	32068
2827	4089	32064
2828	4090	32061
2829	4092	32057
2830	4093	32052
2831	4094	32048
2832	4095	32044
2833	4096	32040
2834	4097	32036
2835	4099	32035
2836	4100	32033
2837	4101	32030
2838	4102	32027
2839	4103	32022
2840	4105	32017
2841	4106	32013
2842	4107	32010
2843	4108	32005
2844	4109	32002
2845	4110	31996
2846	4111	31991
2847	4112	31986
2848	4113	31981
2849	4114	31976
2850	4115	31973
2851	4116	31971
2852	4118	31967
2853	4119	31963
2854	4120	31958
2855	4121	31954
2856	4122	31948
2857	4123	31944
2858	4124	31942
2859	4126	31940
2860	4127	31936
2861	4128	31934
2862	4130	31935
2863	4132	31936
2864	4133	31935
2865	4134	31930
2866	4136	31929
2867	4137	31926
2868	4138	31921
2869	4139	31916
2870	4140	31913
2871	4141	31908
2872	4142	31905
2873	4143	31901
2874	4144	31897
2875	4146	31895
2876	4147	31892
2877	4149	31892
2878	4150	31890
2879	4151	31887
2880	4153	31885
2881	4154	31882
2882	4155	31881
2883	4157	31878
2884	4158	31875
2885	4159	31872
2886	4160	31869
2887	4162	31867
2888	4163	31867
2889	4165	31865
2890	4166	31865
2891	4167	31861
2892	4168	31857
2893	4170	31853
2894	4171	31848
2895	4171	31842
2896	4172	31837
2897	4173	31832
2898	4174	31827
2899	4175	31822
2900	4177	31819
2901	4178	31818
2902	4180	31818
2903	4181	31817
2904	4182	31813
2905	4183	31809
2906	4185	31805
2907	4186	31801
2908	4187	31797
2909	4188	31796
2910	4189	31792
2911	4190	31787
2912	4191	31782
2913	4193	31781
2914	4194	31779
2915	4196	31778
2916	4197	31776
2917	4198	31773
2918	4199	31770
2919	4200	31765
2920	4201	31761
2921	4203	31757
